"Kind"	"Name"	"DataAsset"	"ChosenTextureName"	"ChosenTextureAsset"	"PNG"	"SourcePNG"	"Size"	"Format"
"Building"	"Constructable Ancient Foundation 3x3"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ConstructableAncientFoundation_3x3.uasset"	"Constructable Ancient Foundation 3x3"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ConstructableAncientFoundation_3x3.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Constructable Ancient Foundation 3x3.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ConstructableAncientFoundation_3x3.png"	"512x512"	"PF_DXT5"
"Building"	"Constructable Ramp Small"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ConstructableRamp_Small.uasset"	"Constructable Ramp Small"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ConstructableRamp_Small.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Constructable Ramp Small.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ConstructableRamp_Small.png"	"512x512"	"PF_DXT5"
"Building"	"Construction Chest"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ConstructionChest.uasset"	"Construction Chest"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ConstructionChest.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Construction Chest.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ConstructionChest.png"	"512x512"	"PF_DXT5"
"Building"	"Cooler"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Cooler.uasset"	"Cooler"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Cooler.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Cooler.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Cooler.png"	"512x512"	"PF_DXT5"
"Building"	"Corkscrew"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Corkscrew.uasset"	"Corkscrew"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Corkscrew.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Corkscrew.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Corkscrew.png"	"512x512"	"PF_DXT5"
"Building"	"Counter Gate"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_CounterGate.uasset"	"Counter Gate"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_CounterGate.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Counter Gate.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_CounterGate.png"	"512x512"	"PF_DXT5"
"Building"	"Crate Big"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Crate_Big.uasset"	"Crate Big"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Crate_Big.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Crate Big.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Crate_Big.png"	"512x512"	"PF_DXT5"
"Building"	"Crate Mega"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Crate_Mega.uasset"	"Crate Mega"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Crate_Mega.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Crate Mega.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Crate_Mega.png"	"512x512"	"PF_DXT5"
"Building"	"Crate Small"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Crate_Small.uasset"	"Crate Small"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Crate_Small.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Crate Small.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Crate_Small.png"	"512x512"	"PF_DXT5"
"Building"	"Data Latch"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DataLatch.uasset"	"Data Latch"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DataLatch.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Data Latch.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DataLatch.png"	"512x512"	"PF_DXT5"
"Building"	"Deco Ancient Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_AncientFence_01.uasset"	"Deco Ancient Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_AncientFence_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Deco Ancient Fence 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Deco_AncientFence_01.png"	"512x512"	"PF_DXT5"
"Building"	"Deco Ancient Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_AncientFence_02.uasset"	"Deco Ancient Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_AncientFence_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Deco Ancient Fence 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Deco_AncientFence_02.png"	"512x512"	"PF_DXT5"
"Building"	"Deco Sign Post"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_SignPost.uasset"	"Deco Sign Post"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_SignPost.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Deco Sign Post.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Deco_SignPost.png"	"512x512"	"PF_DXT5"
"Building"	"Deco Stone Fence"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_StoneFence.uasset"	"Deco Stone Fence"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_StoneFence.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Deco Stone Fence.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Deco_StoneFence.png"	"512x512"	"PF_DXT5"
"Building"	"Deco Stone Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_StoneFence_02.uasset"	"Deco Stone Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_StoneFence_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Deco Stone Fence 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Deco_StoneFence_02.png"	"512x512"	"PF_DXT5"
"Building"	"Deco Theme Park Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_ThemeParkFence_01.uasset"	"Deco Theme Park Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_ThemeParkFence_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Deco Theme Park Fence 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Deco_ThemeParkFence_01.png"	"512x512"	"PF_DXT5"
"Building"	"Deco Theme Park Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_ThemeParkFence_02.uasset"	"Deco Theme Park Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_ThemeParkFence_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Deco Theme Park Fence 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Deco_ThemeParkFence_02.png"	"512x512"	"PF_DXT5"
"Building"	"Deco Wooden Flower Bed"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_WoodenFlowerBed.uasset"	"Deco Wooden Flower Bed"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Deco_WoodenFlowerBed.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Deco Wooden Flower Bed.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Deco_WoodenFlowerBed.png"	"512x512"	"PF_DXT5"
"Building"	"Defense Tower Prototype"	"Loc/Content/Loc/GeneratedContent/BuildingIcons/T_Gen_DefenseTower_Prototype_.uasset"	"Defense Tower Prototype"	"Loc/Content/Loc/GeneratedContent/BuildingIcons/T_Gen_DefenseTower_Prototype_.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Defense Tower Prototype.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DefenseTower_Prototype_.png"	"512x512"	"PF_DXT1"
"Building"	"Defensive Wall"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DefensiveWall.uasset"	"Defensive Wall"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DefensiveWall.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Defensive Wall.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DefensiveWall.png"	"512x512"	"PF_DXT5"
"Building"	"Delivery Chest Botanist"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Botanist.uasset"	"Delivery Chest Botanist"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Botanist.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Delivery Chest Botanist.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DeliveryChest_Botanist.png"	"512x512"	"PF_DXT5"
"Building"	"Delivery Chest Divine Researcher 2x2"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_DivineResearcher_2x2.uasset"	"Delivery Chest Divine Researcher 2x2"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_DivineResearcher_2x2.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Delivery Chest Divine Researcher 2x2.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DeliveryChest_DivineResearcher_2x2.png"	"512x512"	"PF_DXT5"
"Building"	"Delivery Chest Mayor"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Mayor.uasset"	"Delivery Chest Mayor"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Mayor.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Delivery Chest Mayor.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DeliveryChest_Mayor.png"	"512x512"	"PF_DXT5"
"Building"	"Delivery Chest Merchant"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Merchant.uasset"	"Delivery Chest Merchant"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Merchant.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Delivery Chest Merchant.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DeliveryChest_Merchant.png"	"512x512"	"PF_DXT5"
"Building"	"Delivery Chest Quartermaster"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Quartermaster.uasset"	"Delivery Chest Quartermaster"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Quartermaster.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Delivery Chest Quartermaster.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DeliveryChest_Quartermaster.png"	"512x512"	"PF_DXT5"
"Building"	"Delivery Chest Stone Mason"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_StoneMason.uasset"	"Delivery Chest Stone Mason"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_StoneMason.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Delivery Chest Stone Mason.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DeliveryChest_StoneMason.png"	"512x512"	"PF_DXT5"
"Building"	"Delivery Chest Woodsman"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Woodsman.uasset"	"Delivery Chest Woodsman"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_DeliveryChest_Woodsman.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Delivery Chest Woodsman.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_DeliveryChest_Woodsman.png"	"512x512"	"PF_DXT5"
"Building"	"Drill Stone"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Drill_Stone.uasset"	"Drill Stone"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Drill_Stone.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Drill Stone.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Drill_Stone.png"	"512x512"	"PF_DXT5"
"Building"	"Elevator"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Elevator.uasset"	"Elevator"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Elevator.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Elevator.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Elevator.png"	"512x512"	"PF_DXT5"
"Building"	"Extractor"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Extractor.uasset"	"Extractor"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Extractor.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Extractor.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Extractor.png"	"512x512"	"PF_DXT5"
"Building"	"Filter Gate"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_FilterGate.uasset"	"Filter Gate"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_FilterGate.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Filter Gate.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_FilterGate.png"	"512x512"	"PF_DXT5"
"Building"	"Fireworks Cannon"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_FireworksCannon.uasset"	"Fireworks Cannon"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_FireworksCannon.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Fireworks Cannon.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_FireworksCannon.png"	"512x512"	"PF_DXT5"
"Building"	"Fireworks Cannon Tilted"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_FireworksCannon_Tilted.uasset"	"Fireworks Cannon Tilted"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_FireworksCannon_Tilted.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Fireworks Cannon Tilted.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_FireworksCannon_Tilted.png"	"512x512"	"PF_DXT5"
"Building"	"Four Pixel Display"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_FourPixelDisplay.uasset"	"Four Pixel Display"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_FourPixelDisplay.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Four Pixel Display.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_FourPixelDisplay.png"	"512x512"	"PF_DXT5"
"Building"	"Furnace"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Furnace.uasset"	"Furnace"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Furnace.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Furnace.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Furnace.png"	"512x512"	"PF_DXT5"
"Building"	"Gas Blocker"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_GasBlocker.uasset"	"Gas Blocker"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_GasBlocker.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Gas Blocker.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_GasBlocker.png"	"512x512"	"PF_DXT5"
"Building"	"Geode Breaker"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_GeodeBreaker.uasset"	"Geode Breaker"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_GeodeBreaker.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Geode Breaker.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_GeodeBreaker.png"	"512x512"	"PF_DXT5"
"Building"	"Hat Distributor"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HatDistributor.uasset"	"Hat Distributor"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HatDistributor.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hat Distributor.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HatDistributor.png"	"1024x1024"	"PF_DXT5"
"Building"	"Hat Remover"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HatRemover.uasset"	"Hat Remover"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HatRemover.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hat Remover.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HatRemover.png"	"512x512"	"PF_DXT5"
"Building"	"Heater"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Heater.uasset"	"Heater"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Heater.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Heater.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Heater.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Arch 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Arch_01.uasset"	"Hot Set Arch 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Arch_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Arch 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Arch_01.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Arch 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Arch_02.uasset"	"Hot Set Arch 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Arch_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Arch 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Arch_02.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Bench 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Bench_01.uasset"	"Hot Set Bench 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Bench_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Bench 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Bench_01.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Fence_01.uasset"	"Hot Set Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Fence_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Fence 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Fence_01.png"	"512x512"	"PF_B8G8R8A8"
"Building"	"Hot Set Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Fence_02.uasset"	"Hot Set Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Fence_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Fence 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Fence_02.png"	"512x512"	"PF_B8G8R8A8"
"Building"	"Hot Set Lantern 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Lantern_01.uasset"	"Hot Set Lantern 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Lantern_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Lantern 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Lantern_01.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Pedestal 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pedestal_01.uasset"	"Hot Set Pedestal 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pedestal_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Pedestal 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Pedestal_01.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Pedestal 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pedestal_02.uasset"	"Hot Set Pedestal 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pedestal_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Pedestal 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Pedestal_02.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Pillar 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pillar_01.uasset"	"Hot Set Pillar 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pillar_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Pillar 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Pillar_01.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Pot 1x1 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pot_1x1_01.uasset"	"Hot Set Pot 1x1 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pot_1x1_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Pot 1x1 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Pot_1x1_01.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Pot 1x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pot_1x2_01.uasset"	"Hot Set Pot 1x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pot_1x2_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Pot 1x2 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Pot_1x2_01.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Pot 2x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pot_2x2_01.uasset"	"Hot Set Pot 2x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_Pot_2x2_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Pot 2x2 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_Pot_2x2_01.png"	"512x512"	"PF_DXT5"
"Building"	"Hot Set Unique Item 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_UniqueItem_01.uasset"	"Hot Set Unique Item 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_HotSet_UniqueItem_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Hot Set Unique Item 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_HotSet_UniqueItem_01.png"	"512x512"	"PF_DXT5"
"Building"	"Incubator"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Incubator.uasset"	"Incubator"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Incubator.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Incubator.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Incubator.png"	"512x512"	"PF_DXT5"
